Faculdade;Curso;Turma;Disciplina;Professor
FAFICLA;JORNALISMO;JOR-NA1;OFICINA DO TEXTO JORNALÍSTICO: TÉCNICAS DE REPORTAGEM;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA1;OFICINA DO TEXTO JORNALÍSTICO: TÉCNICAS DE REPORTAGEM;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA1;OFICINA DO TEXTO JORNALÍSTICO: TÉCNICAS DE REPORTAGEM;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA1;HISTÓRIA CONTEMPORÂNEA GERAL;LAURO AVILA PEREIRA
FAFICLA;JORNALISMO;JOR-NA1;HISTÓRIA CONTEMPORÂNEA GERAL;LAURO AVILA PEREIRA
FAFICLA;JORNALISMO;JOR-NA1;HISTÓRIA CONTEMPORÂNEA GERAL;LAURO AVILA PEREIRA
FAFICLA;JORNALISMO;JOR-NA1;HISTÓRIA CONTEMPORÂNEA GERAL;LAURO AVILA PEREIRA
FAFICLA;JORNALISMO;JOR-NA1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;EULALIO AVELINO PEREIRA FIGUEIRA
FAFICLA;JORNALISMO;JOR-NA1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;EULALIO AVELINO PEREIRA FIGUEIRA
FAFICLA;JORNALISMO;JOR-NA1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;EULALIO AVELINO PEREIRA FIGUEIRA
FAFICLA;JORNALISMO;JOR-NA1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;EULALIO AVELINO PEREIRA FIGUEIRA
FAFICLA;JORNALISMO;JOR-NA1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;EULALIO AVELINO PEREIRA FIGUEIRA
FAFICLA;JORNALISMO;JOR-NA1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;EULALIO AVELINO PEREIRA FIGUEIRA
FAFICLA;JORNALISMO;JOR-VESTN1;FOTOGRAFIA;-
FAFICLA;JORNALISMO;JOR-VESTN1;FOTOGRAFIA;-
FAFICLA;JORNALISMO;JOR-VESTN1;FUNDAMENTOS DA TEORIA POLÍTICA;-
FAFICLA;JORNALISMO;JOR-VESTN1;FUNDAMENTOS DA TEORIA POLÍTICA;-
FAFICLA;JORNALISMO;JOR-VESTN1;FUNDAMENTOS ÉTICOS DO JORNALISMO;-
FAFICLA;JORNALISMO;JOR-VESTN1;FUNDAMENTOS ÉTICOS DO JORNALISMO;-
FAFICLA;JORNALISMO;JOR-VESTN1;HISTÓRIA CONTEMPORÂNEA GERAL;-
FAFICLA;JORNALISMO;JOR-VESTN1;HISTÓRIA CONTEMPORÂNEA GERAL;-
FAFICLA;JORNALISMO;JOR-VESTN1;HISTÓRIA DA IMPRENSA;-
FAFICLA;JORNALISMO;JOR-VESTN1;HISTÓRIA DA IMPRENSA;-
FAFICLA;JORNALISMO;JOR-VESTN1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;-
FAFICLA;JORNALISMO;JOR-VESTN1;INTRODUÇÃO AO PENSAMENTO TEOLÓGICO;-
FAFICLA;JORNALISMO;JOR-VESTN1;LÍNGUA PORTUGUESA;-
FAFICLA;JORNALISMO;JOR-VESTN1;LÍNGUA PORTUGUESA;-
FAFICLA;JORNALISMO;JOR-VESTN1;OFICINA DO TEXTO JORNALÍSTICO: TÉCNICAS DE REPORTAGEM;-
FAFICLA;JORNALISMO;JOR-VESTN1;OFICINA DO TEXTO JORNALÍSTICO: TÉCNICAS DE REPORTAGEM;-
FAFICLA;JORNALISMO;JOR-VESTN1;SISTEMAS DE COMUNICAÇÃO;-
FAFICLA;JORNALISMO;JOR-VESTN1;SISTEMAS DE COMUNICAÇÃO;-
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS JORNALÍSTICAS: ONLINE;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS JORNALÍSTICAS: ONLINE;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS JORNALÍSTICAS: ONLINE;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS JORNALÍSTICAS: ONLINE;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;COMPUTAÇÃO GRÁFICA;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA3;COMPUTAÇÃO GRÁFICA;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA3;COMPUTAÇÃO GRÁFICA;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA3;COMPUTAÇÃO GRÁFICA;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA3;COMPUTAÇÃO GRÁFICA;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA3;COMPUTAÇÃO GRÁFICA;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA3;FOTOGRAFIA: PROJETOS;MARIA ANGELA DI SESSA
FAFICLA;JORNALISMO;JOR-NA3;FOTOGRAFIA: PROJETOS;MARIA ANGELA DI SESSA
FAFICLA;JORNALISMO;JOR-NA3;FOTOGRAFIA: PROJETOS;MARIA ANGELA DI SESSA
FAFICLA;JORNALISMO;JOR-NA3;FOTOGRAFIA: PROJETOS;MARIA ANGELA DI SESSA
FAFICLA;JORNALISMO;JOR-NA3;OFICINA DO TEXTO JORNALÍSTICO: CULTURA;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-NA3;OFICINA DO TEXTO JORNALÍSTICO: CULTURA;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-NA3;OFICINA DO TEXTO JORNALÍSTICO: CULTURA;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-NA3;OFICINA DO TEXTO JORNALÍSTICO: CULTURA;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-NA3;OFICINA DO TEXTO JORNALÍSTICO: CULTURA;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-NA3;OFICINA DO TEXTO JORNALÍSTICO: CULTURA;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-NA3;CULTURA E ANTROPOLOGIA;LUCIA HELENA VITALLI RANGEL
FAFICLA;JORNALISMO;JOR-NA3;CULTURA E ANTROPOLOGIA;LUCIA HELENA VITALLI RANGEL
FAFICLA;JORNALISMO;JOR-NA3;CULTURA E ANTROPOLOGIA;LUCIA HELENA VITALLI RANGEL
FAFICLA;JORNALISMO;JOR-NA3;CULTURA E ANTROPOLOGIA;LUCIA HELENA VITALLI RANGEL
FAFICLA;JORNALISMO;JOR-NA3;MÍDIA E CULTURA;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;MÍDIA E CULTURA;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;MÍDIA E CULTURA;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;MÍDIA E CULTURA;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;MÍDIA E CULTURA;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;MÍDIA E CULTURA;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA3;ARTE CONTEMPORÂNEA E ESTÉTICA;MARCUS VINICIUS FAINER BASTOS
FAFICLA;JORNALISMO;JOR-NA3;ARTE CONTEMPORÂNEA E ESTÉTICA;MARCUS VINICIUS FAINER BASTOS
FAFICLA;JORNALISMO;JOR-NA3;ARTE CONTEMPORÂNEA E ESTÉTICA;MARCUS VINICIUS FAINER BASTOS
FAFICLA;JORNALISMO;JOR-NA3;ARTE CONTEMPORÂNEA E ESTÉTICA;MARCUS VINICIUS FAINER BASTOS
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS SONORAS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS SONORAS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS SONORAS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS SONORAS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS SONORAS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-NA3;NARRATIVAS SONORAS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-NA3;VIDEOJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA3;VIDEOJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA3;VIDEOJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA3;VIDEOJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA3;VIDEOJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA3;VIDEOJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;JORNALISMO ESPORTIVO;JOSE PAULO FLORENZANO
FAFICLA;JORNALISMO;JOR-NA5;JORNALISMO ESPORTIVO;JOSE PAULO FLORENZANO
FAFICLA;JORNALISMO;JOR-NA5;JORNALISMO ESPORTIVO;JOSE PAULO FLORENZANO
FAFICLA;JORNALISMO;JOR-NA5;JORNALISMO ESPORTIVO;JOSE PAULO FLORENZANO
FAFICLA;JORNALISMO;JOR-NA5;TEORIA DO JORNALISMO;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;TEORIA DO JORNALISMO;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;TEORIA DO JORNALISMO;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;TEORIA DO JORNALISMO;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;TEORIA DO JORNALISMO;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;TEORIA DO JORNALISMO;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;CORPO, CULTURA E CIDADANIA;JUDSON FORLAN GONZAGA CABRAL
FAFICLA;JORNALISMO;JOR-NA5;CORPO, CULTURA E CIDADANIA;JUDSON FORLAN GONZAGA CABRAL
FAFICLA;JORNALISMO;JOR-NA5;CORPO, CULTURA E CIDADANIA;JUDSON FORLAN GONZAGA CABRAL
FAFICLA;JORNALISMO;JOR-NA5;CORPO, CULTURA E CIDADANIA;JUDSON FORLAN GONZAGA CABRAL
FAFICLA;JORNALISMO;JOR-NA5;RADIOJORNALISMO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA5;RADIOJORNALISMO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA5;RADIOJORNALISMO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA5;RADIOJORNALISMO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA5;RADIOJORNALISMO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA5;RADIOJORNALISMO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA5;FUNDAMENTOS DA ECONOMIA POLÍTICA;ROGERIO CESAR DE SOUZA
FAFICLA;JORNALISMO;JOR-NA5;FUNDAMENTOS DA ECONOMIA POLÍTICA;ROGERIO CESAR DE SOUZA
FAFICLA;JORNALISMO;JOR-NA5;FUNDAMENTOS DA ECONOMIA POLÍTICA;ROGERIO CESAR DE SOUZA
FAFICLA;JORNALISMO;JOR-NA5;FUNDAMENTOS DA ECONOMIA POLÍTICA;ROGERIO CESAR DE SOUZA
FAFICLA;JORNALISMO;JOR-NA5;TELEJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;TELEJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;TELEJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;TELEJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;TELEJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;TELEJORNALISMO;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA5;FILOSOFIA: CORRENTES DO PENSAMENTO CONTEMPORÂNEO;JONNEFER FRANCISCO BARBOSA
FAFICLA;JORNALISMO;JOR-NA5;FILOSOFIA: CORRENTES DO PENSAMENTO CONTEMPORÂNEO;JONNEFER FRANCISCO BARBOSA
FAFICLA;JORNALISMO;JOR-NA5;FILOSOFIA: CORRENTES DO PENSAMENTO CONTEMPORÂNEO;JONNEFER FRANCISCO BARBOSA
FAFICLA;JORNALISMO;JOR-NA5;FILOSOFIA: CORRENTES DO PENSAMENTO CONTEMPORÂNEO;JONNEFER FRANCISCO BARBOSA
FAFICLA;JORNALISMO;JOR-NA5;CONTRAPONTO DIGITAL: PROJETOS;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;CONTRAPONTO DIGITAL: PROJETOS;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;CONTRAPONTO DIGITAL: PROJETOS;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;CONTRAPONTO DIGITAL: PROJETOS;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;CONTRAPONTO DIGITAL: PROJETOS;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;CONTRAPONTO DIGITAL: PROJETOS;MILTON PELEGRINI
FAFICLA;JORNALISMO;JOR-NA5;OFICINA DO TEXTO JORNALÍSTICO: ECONOMIA;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-NA5;OFICINA DO TEXTO JORNALÍSTICO: ECONOMIA;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-NA5;OFICINA DO TEXTO JORNALÍSTICO: ECONOMIA;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-NA5;OFICINA DO TEXTO JORNALÍSTICO: ECONOMIA;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-NA5;OFICINA DO TEXTO JORNALÍSTICO: ECONOMIA;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-NA5;OFICINA DO TEXTO JORNALÍSTICO: ECONOMIA;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-NA6;LEGISLAÇÃO DE IMPRENSA E DOS MEIOS DE COMUNICAÇÃO NO BRASIL;JOSUE DE OLIVEIRA RIOS
FAFICLA;JORNALISMO;JOR-NA6;LEGISLAÇÃO DE IMPRENSA E DOS MEIOS DE COMUNICAÇÃO NO BRASIL;JOSUE DE OLIVEIRA RIOS
FAFICLA;JORNALISMO;JOR-NA6;LEGISLAÇÃO DE IMPRENSA E DOS MEIOS DE COMUNICAÇÃO NO BRASIL;JOSUE DE OLIVEIRA RIOS
FAFICLA;JORNALISMO;JOR-NA6;LEGISLAÇÃO DE IMPRENSA E DOS MEIOS DE COMUNICAÇÃO NO BRASIL;JOSUE DE OLIVEIRA RIOS
FAFICLA;JORNALISMO;JOR-NA6;TELEJORNALISMO: PROJETOS;MARCOS LUIZ CRIPA
FAFICLA;JORNALISMO;JOR-NA6;TELEJORNALISMO: PROJETOS;MARCOS LUIZ CRIPA
FAFICLA;JORNALISMO;JOR-NA6;TELEJORNALISMO: PROJETOS;MARCOS LUIZ CRIPA
FAFICLA;JORNALISMO;JOR-NA6;TELEJORNALISMO: PROJETOS;MARCOS LUIZ CRIPA
FAFICLA;JORNALISMO;JOR-NA6;TELEJORNALISMO: PROJETOS;MARCOS LUIZ CRIPA
FAFICLA;JORNALISMO;JOR-NA6;TELEJORNALISMO: PROJETOS;MARCOS LUIZ CRIPA
FAFICLA;JORNALISMO;JOR-NA6;CENÁRIOS DA CULTURA POPULAR;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA6;CENÁRIOS DA CULTURA POPULAR;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA6;CENÁRIOS DA CULTURA POPULAR;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA6;CENÁRIOS DA CULTURA POPULAR;VALDIR MENGARDO
FAFICLA;JORNALISMO;JOR-NA6;CONTRAPONTO DIGITAL;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA6;CONTRAPONTO DIGITAL;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA6;CONTRAPONTO DIGITAL;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA6;CONTRAPONTO DIGITAL;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA6;CONTRAPONTO DIGITAL;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA6;CONTRAPONTO DIGITAL;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-NA6;METODOLOGIA DE PESQUISA ACADÊMICA EM JORNALISMO;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-NA6;METODOLOGIA DE PESQUISA ACADÊMICA EM JORNALISMO;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-NA6;METODOLOGIA DE PESQUISA ACADÊMICA EM JORNALISMO;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-NA6;METODOLOGIA DE PESQUISA ACADÊMICA EM JORNALISMO;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-NA6;JORNALISMO LITERÁRIO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-NA6;JORNALISMO LITERÁRIO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-NA6;JORNALISMO LITERÁRIO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-NA6;JORNALISMO LITERÁRIO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-NA6;JORNALISMO LITERÁRIO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-NA6;JORNALISMO LITERÁRIO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-NA6;CULTURA E CIDADANIA (EM LÍNGUA INGLESA);JOAO BATISTA TEIXEIRA DA SILVA
FAFICLA;JORNALISMO;JOR-NA6;CULTURA E CIDADANIA (EM LÍNGUA INGLESA);JOAO BATISTA TEIXEIRA DA SILVA
FAFICLA;JORNALISMO;JOR-NA6;CULTURA E CIDADANIA (EM LÍNGUA INGLESA);JOAO BATISTA TEIXEIRA DA SILVA
FAFICLA;JORNALISMO;JOR-NA6;CULTURA E CIDADANIA (EM LÍNGUA INGLESA);JOAO BATISTA TEIXEIRA DA SILVA
FAFICLA;JORNALISMO;JOR-NA6;ANÁLISE DOS SISTEMAS AUDIOVISUAIS;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA6;ANÁLISE DOS SISTEMAS AUDIOVISUAIS;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA6;ANÁLISE DOS SISTEMAS AUDIOVISUAIS;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA6;ANÁLISE DOS SISTEMAS AUDIOVISUAIS;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA6;ANÁLISE DOS SISTEMAS AUDIOVISUAIS;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA6;ANÁLISE DOS SISTEMAS AUDIOVISUAIS;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA6;IMPRENSA E RELAÇÕES INTERNACIONAIS;RODRIGO AUGUSTO DUARTE AMARAL
FAFICLA;JORNALISMO;JOR-NA6;IMPRENSA E RELAÇÕES INTERNACIONAIS;RODRIGO AUGUSTO DUARTE AMARAL
FAFICLA;JORNALISMO;JOR-NA6;IMPRENSA E RELAÇÕES INTERNACIONAIS;RODRIGO AUGUSTO DUARTE AMARAL
FAFICLA;JORNALISMO;JOR-NA6;IMPRENSA E RELAÇÕES INTERNACIONAIS;RODRIGO AUGUSTO DUARTE AMARAL
FAFICLA;JORNALISMO;JOR-NA6;IMPRENSA E RELAÇÕES INTERNACIONAIS;RODRIGO AUGUSTO DUARTE AMARAL
FAFICLA;JORNALISMO;JOR-NA6;IMPRENSA E RELAÇÕES INTERNACIONAIS;RODRIGO AUGUSTO DUARTE AMARAL
FAFICLA;JORNALISMO;JOR-NA7;ORIENTAÇÃO DE CARREIRA;FRANCISCO DAS CHAGAS CAMELO
FAFICLA;JORNALISMO;JOR-NA7;ORIENTAÇÃO DE CARREIRA;FRANCISCO DAS CHAGAS CAMELO
FAFICLA;JORNALISMO;JOR-NA7;ORIENTAÇÃO DE CARREIRA;FRANCISCO DAS CHAGAS CAMELO
FAFICLA;JORNALISMO;JOR-NA7;ORIENTAÇÃO DE CARREIRA;FRANCISCO DAS CHAGAS CAMELO
FAFICLA;JORNALISMO;JOR-NA7;PRÁTICAS DOCUMENTAIS E ARTE;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA7;PRÁTICAS DOCUMENTAIS E ARTE;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA7;PRÁTICAS DOCUMENTAIS E ARTE;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA7;PRÁTICAS DOCUMENTAIS E ARTE;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA7;PRÁTICAS DOCUMENTAIS E ARTE;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-NA7;PRÁTICAS DOCUMENTAIS E ARTE;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;CRISTIANO FRANCO BURMESTER
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;CRISTIANO FRANCO BURMESTER
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;CRISTIANO FRANCO BURMESTER
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;CRISTIANO FRANCO BURMESTER
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN01;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;POLLYANA FERRARI TEIXEIRA
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;FABIO FERNANDES DA SILVA
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN02;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ANNA FLAVIA FELDMANN
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ALDO PATRICIO FLORES QUIROGA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
